"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
2.8516,0,0,0.45,4231.7,-1.948e-09,1.2898e-09,4.7902e-11,1.21,1,0.0017102,1
