"p","U:0","U:1","U:2","Ksl","Us:0","Us:1","Us:2","rho","voidfraction","Area","Cell Type"
176.91,0,0,0.2,14930,-1.0224e-07,3.0909e-07,3.0572e-06,1.21,1,0.0017102,1
